               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.015014,            0.013354,          0.00086295,             0.80973,              0.6197,             0.67389,             0.44398,             0.02842,            0.016655,           0.0092939,           0.0053116,           0.0053116,           0.0053116
                 156,            0.015351,            0.014097,          0.00088064,             0.86244,             0.61359,             0.68413,             0.45153,            0.028662,             0.01603,           0.0093752,           0.0052645,           0.0052645,           0.0052645
                 157,            0.015034,            0.013088,          0.00082459,             0.82423,             0.60937,             0.67062,             0.44334,             0.02872,            0.016716,           0.0090611,           0.0052174,           0.0052174,           0.0052174
                 158,            0.014722,            0.012823,          0.00099523,             0.77432,             0.61987,              0.6711,             0.44292,            0.028507,            0.016463,           0.0096968,           0.0051704,           0.0051704,           0.0051704
                 159,            0.015543,            0.013775,          0.00099094,             0.83059,              0.6045,             0.67155,             0.44863,            0.028216,            0.016086,            0.009788,           0.0051234,           0.0051234,           0.0051234
                 160,            0.015335,            0.013371,          0.00098977,             0.82948,             0.58647,             0.64631,             0.42178,            0.028708,            0.016576,           0.0099549,           0.0050765,           0.0050765,           0.0050765
                 161,            0.014782,             0.01295,          0.00086987,             0.82069,             0.61466,             0.64629,             0.42818,            0.028648,            0.016865,           0.0098783,           0.0050296,           0.0050296,           0.0050296
                 162,            0.015049,            0.013069,          0.00091426,             0.78833,             0.62022,             0.65648,             0.43278,            0.028652,            0.016631,           0.0093317,           0.0049828,           0.0049828,           0.0049828
                 163,            0.014997,            0.013373,          0.00084582,              0.8509,             0.61716,             0.67568,             0.44905,            0.028587,             0.01651,           0.0090885,            0.004936,            0.004936,            0.004936
                 164,            0.014328,            0.012928,          0.00079913,             0.82769,             0.62322,              0.6852,             0.45193,            0.028209,            0.016625,           0.0090032,           0.0048893,           0.0048893,           0.0048893
                 165,            0.014647,            0.013141,          0.00087204,             0.78564,             0.62899,             0.65705,             0.43492,            0.028629,            0.016808,           0.0093192,           0.0048426,           0.0048426,           0.0048426
                 166,            0.014698,            0.013082,          0.00089891,             0.84292,             0.60195,             0.66309,             0.43432,             0.02851,            0.016602,           0.0089244,            0.004796,            0.004796,            0.004796
                 167,            0.014639,            0.013739,          0.00087532,             0.77975,             0.66197,             0.67888,             0.44889,            0.028793,            0.017078,           0.0091504,           0.0047495,           0.0047495,           0.0047495
                 168,            0.014594,            0.013271,          0.00078361,             0.89359,             0.64515,             0.69419,             0.46511,            0.028594,            0.017226,           0.0081779,           0.0047031,           0.0047031,           0.0047031
                 169,            0.014943,            0.013189,           0.0008602,             0.84091,             0.65545,              0.6893,             0.46811,            0.028297,            0.016912,           0.0084277,           0.0046568,           0.0046568,           0.0046568
                 170,            0.014367,            0.013071,          0.00085294,             0.84097,             0.62974,             0.68086,             0.44946,            0.028623,            0.016855,           0.0083817,           0.0046105,           0.0046105,           0.0046105
                 171,            0.014247,            0.012812,          0.00083576,             0.75398,             0.68745,             0.68545,             0.46686,            0.028253,            0.016766,           0.0078998,           0.0045644,           0.0045644,           0.0045644
                 172,            0.014325,            0.012866,          0.00081435,             0.83855,              0.6361,             0.70599,             0.47269,            0.028583,            0.017151,           0.0075413,           0.0045184,           0.0045184,           0.0045184
                 173,            0.013924,            0.012355,          0.00073054,             0.84855,               0.626,             0.68669,             0.46104,            0.028804,             0.01761,           0.0073859,           0.0044724,           0.0044724,           0.0044724
                 174,            0.014452,            0.012818,           0.0008568,             0.90944,             0.60743,             0.66883,             0.45372,            0.028728,            0.016868,           0.0078714,           0.0044266,           0.0044266,           0.0044266
                 175,            0.014085,            0.012754,          0.00084355,             0.87004,             0.62706,             0.66298,              0.4461,             0.02854,            0.016666,           0.0081428,           0.0043809,           0.0043809,           0.0043809
                 176,            0.013644,            0.012244,          0.00084682,             0.79797,             0.61455,             0.64602,             0.44212,             0.02812,            0.017057,            0.010096,           0.0043353,           0.0043353,           0.0043353
                 177,            0.014393,            0.013077,           0.0007959,             0.87283,             0.59434,             0.67354,             0.44822,            0.028209,            0.017171,           0.0095024,           0.0042899,           0.0042899,           0.0042899
                 178,            0.013905,            0.012342,          0.00080368,             0.86244,             0.62109,             0.68324,             0.45448,            0.028446,            0.017411,           0.0085883,           0.0042445,           0.0042445,           0.0042445
                 179,            0.013724,            0.012744,          0.00084181,             0.85324,             0.63868,             0.70143,             0.46617,            0.028246,            0.016805,           0.0074669,           0.0041994,           0.0041994,           0.0041994
                 180,            0.014035,            0.012636,          0.00077123,             0.78531,             0.68717,             0.70248,             0.46022,            0.028184,            0.016702,           0.0080028,           0.0041543,           0.0041543,           0.0041543
                 181,            0.013372,            0.012098,          0.00070053,             0.87126,             0.65167,             0.70418,             0.47339,            0.028092,            0.017312,            0.007863,           0.0041094,           0.0041094,           0.0041094
                 182,            0.013641,            0.011975,          0.00073257,             0.80079,             0.68553,             0.70767,             0.48442,            0.027965,            0.017455,           0.0072142,           0.0040647,           0.0040647,           0.0040647
                 183,            0.013561,            0.012102,          0.00074952,             0.84959,             0.59476,              0.6675,             0.45009,            0.027934,            0.017567,           0.0090701,           0.0040201,           0.0040201,           0.0040201
                 184,            0.013525,            0.012147,          0.00073168,             0.79371,             0.64392,             0.66163,             0.44062,            0.028226,            0.017187,            0.008542,           0.0039757,           0.0039757,           0.0039757
                 185,            0.013071,            0.011865,          0.00070524,             0.81437,             0.63741,             0.68172,             0.45302,            0.028425,            0.017215,           0.0082388,           0.0039314,           0.0039314,           0.0039314
                 186,            0.013603,            0.012182,          0.00074647,             0.81941,              0.6332,             0.68848,             0.45458,            0.028244,            0.016669,           0.0082921,           0.0038873,           0.0038873,           0.0038873
                 187,            0.013345,            0.012054,          0.00071381,             0.83516,             0.64472,             0.68987,             0.45773,            0.028602,            0.017422,           0.0084782,           0.0038434,           0.0038434,           0.0038434
                 188,            0.013441,            0.011948,           0.0007469,             0.80181,             0.65676,             0.69591,             0.45716,            0.028336,            0.017142,           0.0081324,           0.0037997,           0.0037997,           0.0037997
                 189,            0.012721,            0.011546,          0.00076002,             0.81941,             0.65529,             0.69718,             0.45431,            0.028272,            0.017074,           0.0085072,           0.0037562,           0.0037562,           0.0037562
                 190,            0.012918,            0.011869,          0.00068847,             0.82444,             0.63966,             0.67967,             0.44518,            0.028228,             0.01736,           0.0087459,           0.0037128,           0.0037128,           0.0037128
                 191,            0.013087,            0.012204,          0.00076715,             0.76583,             0.68669,             0.68269,             0.44898,            0.028019,            0.017432,           0.0082654,           0.0036697,           0.0036697,           0.0036697
                 192,            0.013099,            0.012466,          0.00067837,             0.81407,             0.63254,             0.67899,             0.45177,            0.028264,            0.017291,           0.0083623,           0.0036267,           0.0036267,           0.0036267
                 193,            0.013229,            0.011991,          0.00065079,             0.76559,             0.67097,             0.68521,             0.45502,            0.028282,            0.016989,           0.0086295,            0.003584,            0.003584,            0.003584
                 194,            0.012841,            0.012304,          0.00075043,             0.82723,             0.64367,              0.6761,             0.44859,            0.027857,            0.016934,           0.0086877,           0.0035415,           0.0035415,           0.0035415
                 195,            0.012733,            0.011824,          0.00071504,             0.78205,             0.65862,              0.6731,             0.44666,            0.027936,            0.016728,           0.0088396,           0.0034991,           0.0034991,           0.0034991
                 196,            0.012914,            0.012172,          0.00074646,             0.79215,             0.65482,             0.67725,              0.4521,            0.027923,            0.016977,           0.0087278,            0.003457,            0.003457,            0.003457
                 197,            0.012417,             0.01157,          0.00071044,             0.81558,             0.62775,             0.68372,             0.45438,            0.028061,            0.017596,           0.0087332,           0.0034152,           0.0034152,           0.0034152
                 198,            0.012516,            0.011462,          0.00063819,             0.80379,             0.64942,             0.65397,             0.44036,            0.028483,            0.017823,           0.0088429,           0.0033735,           0.0033735,           0.0033735
                 199,            0.012907,            0.011925,          0.00069224,             0.83127,             0.65723,             0.66992,             0.45519,            0.027884,            0.017227,           0.0086479,           0.0033321,           0.0033321,           0.0033321
                 200,            0.012708,            0.011944,          0.00072914,             0.78545,             0.67827,             0.68173,             0.46119,             0.02798,            0.017104,           0.0088662,           0.0032909,           0.0032909,           0.0032909
                 201,            0.012311,            0.011278,           0.0006772,              0.8947,              0.6335,             0.68554,              0.4675,            0.028139,            0.017087,           0.0078985,             0.00325,             0.00325,             0.00325
                 202,            0.012818,            0.012095,          0.00078416,             0.89342,             0.63231,             0.69578,             0.46626,            0.028235,            0.016963,           0.0075611,           0.0032093,           0.0032093,           0.0032093
                 203,            0.011829,            0.011124,          0.00060121,             0.92319,             0.61189,             0.69303,             0.46698,            0.028075,            0.016947,           0.0080562,           0.0031689,           0.0031689,           0.0031689
                 204,            0.012245,            0.011311,          0.00058591,             0.89077,             0.62296,             0.68016,             0.45753,            0.028314,            0.017476,           0.0080495,           0.0031287,           0.0031287,           0.0031287
                 205,            0.012215,            0.011395,          0.00063592,             0.83903,             0.63881,             0.68101,             0.45648,            0.028118,            0.017169,           0.0085165,           0.0030888,           0.0030888,           0.0030888
                 206,            0.012313,            0.011405,          0.00062778,              0.8205,             0.63356,             0.68433,             0.45696,            0.027945,            0.016841,            0.008523,           0.0030491,           0.0030491,           0.0030491
                 207,            0.012556,            0.012082,           0.0006114,             0.81697,             0.64857,             0.68585,             0.45243,            0.028171,            0.016825,           0.0083995,           0.0030097,           0.0030097,           0.0030097
                 208,            0.013056,            0.012409,           0.0006988,             0.86315,             0.61516,             0.67547,             0.45259,            0.028253,            0.017027,            0.008565,           0.0029706,           0.0029706,           0.0029706
                 209,            0.012439,            0.011656,          0.00063748,             0.87624,             0.62965,             0.68897,             0.45963,            0.028611,            0.017312,           0.0082249,           0.0029318,           0.0029318,           0.0029318
                 210,            0.011995,            0.011486,          0.00064451,             0.87873,             0.62618,               0.678,             0.46062,            0.028299,            0.018071,           0.0080903,           0.0028932,           0.0028932,           0.0028932
                 211,            0.012305,            0.011448,          0.00066329,             0.84788,             0.64337,             0.68374,             0.46491,            0.028093,            0.017621,           0.0082665,            0.002855,            0.002855,            0.002855
                 212,            0.012114,            0.011445,          0.00056586,             0.85823,             0.64743,               0.683,             0.45781,              0.0283,            0.017393,           0.0084993,            0.002817,            0.002817,            0.002817
                 213,            0.011817,             0.01099,          0.00058589,             0.88432,             0.62832,             0.67684,             0.45623,            0.028117,            0.017418,           0.0084911,           0.0027793,           0.0027793,           0.0027793
                 214,            0.011859,            0.010905,          0.00062274,             0.82674,             0.63918,             0.67852,             0.45528,            0.028026,             0.01758,           0.0085104,           0.0027419,           0.0027419,           0.0027419
                 215,            0.012373,              0.0118,          0.00067818,             0.82553,             0.64066,             0.66998,             0.45408,            0.028094,            0.017576,           0.0085282,           0.0027048,           0.0027048,           0.0027048
                 216,             0.01175,            0.010793,           0.0006396,             0.81404,             0.64643,             0.67589,             0.45614,            0.028237,            0.017843,           0.0087178,           0.0026681,           0.0026681,           0.0026681
                 217,            0.012079,            0.011192,          0.00062027,             0.81931,             0.65042,             0.67424,             0.44596,            0.028411,            0.017857,           0.0087245,           0.0026316,           0.0026316,           0.0026316
                 218,            0.011443,             0.01054,          0.00056533,               0.725,             0.69163,             0.68474,             0.44851,            0.028249,            0.017504,           0.0091346,           0.0025954,           0.0025954,           0.0025954
                 219,            0.011761,             0.01096,          0.00064798,             0.82692,              0.6241,             0.67621,             0.45244,            0.027878,            0.017311,           0.0095783,           0.0025596,           0.0025596,           0.0025596
                 220,            0.011767,            0.010686,          0.00064317,             0.73425,             0.67594,             0.66842,             0.45087,            0.028124,            0.017715,           0.0094023,           0.0025241,           0.0025241,           0.0025241
                 221,            0.011633,             0.01113,          0.00056114,             0.78781,             0.65325,             0.67211,             0.45378,            0.027997,            0.017927,           0.0090545,           0.0024889,           0.0024889,           0.0024889
                 222,            0.011761,            0.010894,          0.00059406,             0.79473,             0.65915,               0.682,             0.46561,            0.027716,            0.017404,           0.0089203,           0.0024541,           0.0024541,           0.0024541
                 223,            0.011353,            0.010512,          0.00059966,             0.83262,             0.65014,             0.68769,             0.47019,            0.027891,            0.017791,           0.0083806,           0.0024195,           0.0024195,           0.0024195
                 224,              0.0115,            0.011123,          0.00055241,             0.76179,             0.67757,             0.68399,             0.45844,             0.02792,            0.017512,            0.008848,           0.0023854,           0.0023854,           0.0023854
                 225,            0.011105,            0.010486,          0.00054335,              0.8255,             0.63242,             0.67044,             0.45169,            0.028011,            0.018076,           0.0093707,           0.0023515,           0.0023515,           0.0023515
                 226,            0.011069,            0.010483,          0.00051033,             0.80519,             0.65143,             0.67805,             0.46015,             0.02826,            0.017965,           0.0091898,            0.002318,            0.002318,            0.002318
                 227,            0.011605,            0.010809,          0.00056771,             0.82129,             0.64079,             0.68328,             0.46646,            0.028278,            0.017952,           0.0087535,           0.0022849,           0.0022849,           0.0022849
                 228,            0.011329,            0.010689,          0.00053427,             0.82146,             0.63598,             0.66205,              0.4512,            0.028322,            0.018307,           0.0089189,           0.0022521,           0.0022521,           0.0022521
                 229,            0.011353,            0.010403,          0.00050178,             0.76444,             0.65294,             0.66819,              0.4543,            0.028171,            0.018003,           0.0092272,           0.0022196,           0.0022196,           0.0022196
                 230,            0.011391,            0.011003,          0.00052411,             0.77004,             0.66148,             0.67537,             0.45423,            0.028287,            0.017892,           0.0091069,           0.0021876,           0.0021876,           0.0021876
                 231,            0.011041,            0.010244,           0.0005133,             0.81632,             0.64563,              0.6619,               0.449,            0.028074,             0.01776,           0.0092278,           0.0021558,           0.0021558,           0.0021558
                 232,            0.011313,            0.010358,           0.0006427,             0.80898,             0.65025,             0.66556,             0.45625,            0.028113,            0.017997,           0.0091028,           0.0021245,           0.0021245,           0.0021245
                 233,            0.011025,            0.010243,          0.00050801,              0.8701,             0.62693,             0.67268,             0.45599,            0.028028,             0.01819,           0.0089624,           0.0020935,           0.0020935,           0.0020935
                 234,            0.011357,            0.010877,          0.00055054,              0.8163,             0.63327,             0.66652,             0.45401,            0.028168,            0.018119,           0.0089735,           0.0020629,           0.0020629,           0.0020629
                 235,             0.01139,            0.010913,           0.0005106,             0.81171,             0.64051,             0.67284,             0.45672,            0.027923,            0.017842,           0.0090768,           0.0020327,           0.0020327,           0.0020327
                 236,            0.011358,            0.010665,          0.00060499,             0.77528,             0.65819,             0.68236,              0.4614,            0.027952,            0.017771,           0.0091351,           0.0020028,           0.0020028,           0.0020028
                 237,            0.010805,            0.010647,          0.00046772,             0.76907,             0.65209,             0.67445,             0.45423,            0.027998,            0.018058,           0.0090127,           0.0019734,           0.0019734,           0.0019734
                 238,             0.01098,            0.010489,          0.00044545,             0.86835,             0.62359,             0.67467,              0.4508,            0.028131,            0.018027,           0.0092161,           0.0019443,           0.0019443,           0.0019443
                 239,            0.011164,            0.010454,          0.00050623,              0.8158,             0.63242,             0.67518,              0.4579,            0.028094,            0.018044,           0.0092565,           0.0019156,           0.0019156,           0.0019156
                 240,            0.010859,            0.010476,          0.00052273,             0.77776,             0.66643,             0.67868,             0.45816,            0.028056,            0.018013,           0.0091093,           0.0018873,           0.0018873,           0.0018873
                 241,            0.010807,            0.010401,          0.00048579,             0.77105,               0.664,              0.6756,             0.45811,            0.028156,            0.018063,           0.0090744,           0.0018594,           0.0018594,           0.0018594
                 242,            0.010511,             0.01042,          0.00048515,             0.83305,             0.65096,             0.66998,              0.4523,            0.028414,            0.018517,           0.0090371,           0.0018319,           0.0018319,           0.0018319
                 243,            0.010823,            0.010511,          0.00050012,              0.8196,             0.65767,             0.67679,             0.45616,            0.028238,            0.018216,            0.009028,           0.0018048,           0.0018048,           0.0018048
                 244,            0.010823,            0.010428,          0.00055666,             0.89744,             0.59325,             0.68005,             0.45717,            0.028057,            0.017997,           0.0092464,           0.0017781,           0.0017781,           0.0017781
                 245,            0.010578,             0.01049,          0.00053496,             0.88276,             0.60685,             0.67427,             0.45422,             0.02818,            0.018098,           0.0095232,           0.0017519,           0.0017519,           0.0017519
                 246,            0.010881,            0.010797,          0.00049842,             0.81843,             0.62745,             0.67147,             0.45197,            0.028184,            0.018338,           0.0096484,            0.001726,            0.001726,            0.001726
                 247,            0.010771,            0.010674,          0.00046727,             0.77965,             0.65265,             0.68356,             0.45577,            0.028166,            0.018294,           0.0093489,           0.0017005,           0.0017005,           0.0017005
                 248,            0.010658,            0.010108,          0.00050141,             0.80312,              0.6568,             0.67873,             0.45395,            0.028231,            0.018073,           0.0095554,           0.0016755,           0.0016755,           0.0016755
                 249,            0.010832,            0.010112,          0.00050569,             0.81837,             0.65582,             0.67897,             0.45582,            0.028243,            0.018101,           0.0094421,           0.0016509,           0.0016509,           0.0016509
                 250,            0.010578,            0.010127,          0.00049635,             0.81699,             0.65256,             0.68456,             0.46114,            0.028168,            0.017957,           0.0091934,           0.0016267,           0.0016267,           0.0016267
                 251,            0.010316,           0.0098119,          0.00045308,             0.80923,             0.65501,             0.69091,             0.46835,            0.028031,            0.018074,           0.0088444,           0.0016029,           0.0016029,           0.0016029
                 252,            0.010755,            0.010705,          0.00049607,             0.85258,              0.6497,             0.69546,             0.46863,            0.028116,            0.018092,           0.0087026,           0.0015795,           0.0015795,           0.0015795
                 253,            0.010503,            0.010227,          0.00044243,             0.81688,             0.66123,             0.68827,             0.46778,             0.02792,            0.018283,           0.0088436,           0.0015566,           0.0015566,           0.0015566
                 254,            0.010558,           0.0098604,          0.00052424,             0.80443,             0.67192,              0.7054,             0.47593,            0.028062,            0.018483,           0.0085242,           0.0015341,           0.0015341,           0.0015341
                 255,            0.010782,            0.010267,          0.00052677,             0.85237,             0.64299,             0.70116,             0.47641,            0.027997,            0.018352,            0.008287,           0.0015121,           0.0015121,           0.0015121
                 256,            0.010142,           0.0099583,          0.00050837,             0.80311,             0.67435,             0.70566,             0.47787,            0.028132,            0.018428,           0.0081864,           0.0014905,           0.0014905,           0.0014905
                 257,            0.010529,            0.010091,          0.00056931,             0.84985,             0.63832,             0.68702,             0.46446,            0.028243,            0.018484,           0.0092314,           0.0014693,           0.0014693,           0.0014693
                 258,            0.010477,           0.0097795,          0.00053542,             0.88403,             0.61155,             0.68716,              0.4615,            0.028261,            0.018744,           0.0092997,           0.0014486,           0.0014486,           0.0014486
                 259,            0.010721,              0.0103,          0.00043802,             0.84297,             0.61924,             0.67975,             0.46183,            0.028175,            0.018598,           0.0092171,           0.0014283,           0.0014283,           0.0014283
                 260,            0.010262,           0.0099446,          0.00047698,              0.7645,             0.66012,             0.67266,             0.45024,            0.028051,            0.018527,           0.0093482,           0.0014084,           0.0014084,           0.0014084
                 261,            0.010361,            0.010166,           0.0004277,              0.8609,             0.61664,             0.67383,             0.45151,            0.028174,            0.018505,            0.009405,            0.001389,            0.001389,            0.001389
                 262,            0.010234,             0.01008,          0.00044056,             0.85995,             0.59848,             0.66691,             0.45448,            0.028029,            0.018695,           0.0099131,           0.0013701,           0.0013701,           0.0013701
                 263,            0.010671,            0.010237,          0.00043123,             0.80687,             0.63442,             0.67182,             0.45052,            0.028209,            0.018929,           0.0095813,           0.0013516,           0.0013516,           0.0013516
                 264,            0.010165,           0.0097743,          0.00044393,             0.77127,             0.66354,             0.67345,             0.45239,             0.02819,            0.018976,           0.0094558,           0.0013336,           0.0013336,           0.0013336
                 265,            0.010256,            0.010105,          0.00044441,             0.75959,             0.67677,             0.68135,             0.46187,            0.028008,            0.018653,           0.0090506,            0.001316,            0.001316,            0.001316
                 266,             0.01017,            0.009974,           0.0004926,             0.83051,             0.63371,             0.67295,             0.45674,            0.028016,            0.018766,           0.0093531,           0.0012989,           0.0012989,           0.0012989
                 267,            0.010164,           0.0098522,          0.00046368,              0.8662,             0.60147,             0.66852,             0.45543,            0.027993,            0.018689,           0.0099144,           0.0012822,           0.0012822,           0.0012822
                 268,            0.010349,           0.0098443,          0.00046087,              0.7807,             0.63712,             0.66709,             0.45237,            0.027967,            0.018769,           0.0098973,            0.001266,            0.001266,            0.001266
                 269,            0.010152,           0.0096933,          0.00042238,             0.86532,             0.61999,             0.67049,             0.45349,            0.028082,            0.018804,           0.0098477,           0.0012503,           0.0012503,           0.0012503
                 270,           0.0099443,           0.0099239,          0.00039211,             0.74914,             0.67296,             0.67846,             0.45842,            0.028079,            0.018773,            0.010058,            0.001235,            0.001235,            0.001235
                 271,            0.010136,           0.0099917,          0.00047852,             0.76231,             0.67481,             0.67808,             0.45941,            0.027987,            0.018853,            0.010091,           0.0012202,           0.0012202,           0.0012202
                 272,            0.010124,           0.0098254,          0.00048841,             0.73342,             0.67224,             0.67829,             0.46487,            0.027942,            0.018759,            0.010083,           0.0012059,           0.0012059,           0.0012059
                 273,            0.010389,            0.010293,          0.00047182,             0.75438,             0.66915,             0.68153,             0.46374,            0.028032,             0.01862,             0.01022,           0.0011921,           0.0011921,           0.0011921
                 274,           0.0099299,           0.0095998,          0.00040242,             0.80672,             0.65167,             0.68232,             0.46359,            0.027907,            0.018723,             0.01022,           0.0011787,           0.0011787,           0.0011787
                 275,           0.0099881,           0.0092828,          0.00042497,             0.85059,             0.63307,             0.68442,              0.4639,             0.02801,            0.018752,            0.010247,           0.0011658,           0.0011658,           0.0011658
                 276,            0.010276,           0.0099636,          0.00042379,             0.84722,             0.63812,             0.68012,             0.46329,            0.028042,            0.018818,            0.010154,           0.0011533,           0.0011533,           0.0011533
                 277,            0.010146,           0.0096851,          0.00041104,             0.82897,             0.64261,             0.68198,             0.46713,            0.028101,            0.018999,            0.009984,           0.0011414,           0.0011414,           0.0011414
                 278,           0.0099074,           0.0093981,          0.00036663,              0.8275,              0.6414,             0.68014,             0.46773,            0.028109,            0.019144,           0.0098333,           0.0011299,           0.0011299,           0.0011299
                 279,           0.0098846,           0.0098441,          0.00043271,             0.81035,             0.65139,             0.68357,             0.46988,            0.027989,            0.019057,           0.0098177,           0.0011189,           0.0011189,           0.0011189
                 280,            0.010311,            0.010692,          0.00047278,             0.75297,             0.67039,             0.68831,             0.47473,            0.028105,            0.018995,           0.0098574,           0.0011084,           0.0011084,           0.0011084
                 281,            0.010058,           0.0099292,          0.00043704,              0.8439,             0.61994,             0.68611,             0.46998,            0.028222,            0.018966,           0.0098632,           0.0010983,           0.0010983,           0.0010983
                 282,           0.0096856,           0.0096764,          0.00041599,             0.81289,             0.63741,             0.67875,             0.46514,            0.028167,            0.018863,            0.010078,           0.0010888,           0.0010888,           0.0010888
