               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.044045,            0.029795,           0.0066525,              0.7559,             0.46674,             0.47394,             0.24461,            0.040463,            0.017218,            0.010611,           0.0050519,           0.0050519,            0.026552
                 131,            0.044126,            0.030021,           0.0066508,              0.8545,             0.45574,             0.49647,             0.25834,            0.040372,            0.016666,           0.0098379,           0.0050541,           0.0050541,            0.025954
                 132,            0.042443,            0.029993,           0.0066999,             0.89258,              0.4226,             0.48533,             0.25924,            0.039226,            0.016549,            0.010007,           0.0050555,           0.0050555,            0.025356
                 133,            0.040889,            0.029629,           0.0068963,             0.86227,             0.43295,             0.48241,             0.24926,            0.039477,            0.016749,            0.010041,           0.0050564,           0.0050564,            0.024756
                 134,            0.044544,            0.029921,           0.0066786,              0.8995,             0.41509,             0.48676,             0.25136,            0.039801,             0.01645,           0.0094962,           0.0050566,           0.0050566,            0.024157
                 135,            0.042485,            0.030217,           0.0069931,             0.87466,             0.41993,             0.48265,             0.24316,            0.040107,            0.016379,           0.0096419,           0.0050562,           0.0050562,            0.023556
                 136,            0.044033,            0.030508,           0.0067422,             0.85376,             0.45131,             0.50604,             0.25657,            0.039242,            0.016372,           0.0096115,           0.0050552,           0.0050552,            0.022955
                 137,            0.040723,             0.03045,           0.0068137,             0.87607,             0.44376,             0.50379,             0.26192,            0.038874,            0.016286,           0.0087538,           0.0050536,           0.0050536,            0.022354
                 138,            0.040271,             0.02897,           0.0063266,             0.86869,             0.45609,             0.51819,             0.27326,             0.03801,            0.016306,           0.0089811,           0.0050513,           0.0050513,            0.021751
                 139,            0.042436,            0.030451,           0.0067825,             0.83574,             0.43029,             0.49171,             0.25489,            0.039197,            0.016796,           0.0093526,           0.0050484,           0.0050484,            0.021148
