               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.014294,            0.012193,          0.00078013,             0.88618,             0.63647,             0.72731,             0.49369,            0.027916,            0.016232,           0.0074244,           0.0066191,           0.0066191,           0.0066191
                 128,            0.014761,            0.012442,          0.00081727,             0.85755,             0.69676,             0.73843,             0.49734,            0.028026,            0.016636,           0.0076816,           0.0065734,           0.0065734,           0.0065734
                 129,            0.014477,             0.01195,           0.0008468,             0.86334,             0.68163,              0.7204,             0.48468,            0.027903,            0.016245,           0.0070108,           0.0065276,           0.0065276,           0.0065276
                 130,            0.013872,            0.011968,          0.00082624,             0.87039,             0.68842,             0.72497,             0.49392,            0.028198,            0.016881,            0.007319,           0.0064816,           0.0064816,           0.0064816
                 131,            0.014302,            0.012176,          0.00079599,             0.81253,             0.67639,              0.6962,             0.46845,            0.028049,            0.016411,           0.0074689,           0.0064356,           0.0064356,           0.0064356
                 132,            0.013681,            0.012011,          0.00086052,             0.77318,             0.71637,              0.7312,             0.48969,            0.028222,            0.016486,           0.0071593,           0.0063895,           0.0063895,           0.0063895
                 133,             0.01357,            0.012125,          0.00081505,             0.86223,             0.63028,             0.72195,             0.47652,            0.028369,            0.017268,            0.007959,           0.0063432,           0.0063432,           0.0063432
                 134,            0.013666,            0.011792,          0.00073467,             0.81998,             0.64544,              0.6941,             0.46361,            0.028023,            0.016951,           0.0083916,           0.0062969,           0.0062969,           0.0062969
                 135,            0.013546,            0.011796,          0.00079484,              0.7346,             0.67909,             0.69776,             0.46767,            0.028008,            0.016868,           0.0080328,           0.0062505,           0.0062505,           0.0062505
                 136,             0.01323,            0.011623,          0.00069633,             0.81882,             0.65203,              0.6934,             0.47219,            0.027972,            0.016847,           0.0080646,            0.006204,            0.006204,            0.006204
                 137,            0.014238,            0.012304,          0.00086785,             0.81885,              0.6302,             0.67649,             0.44802,            0.028355,            0.017878,           0.0085047,           0.0061574,           0.0061574,           0.0061574
                 138,            0.012708,            0.011393,          0.00082623,             0.80446,             0.62662,             0.67557,             0.44935,            0.028181,            0.017408,           0.0093421,           0.0061107,           0.0061107,           0.0061107
                 139,            0.013372,            0.011877,          0.00087508,             0.70497,             0.69298,             0.69325,             0.47052,            0.027865,            0.017127,           0.0076442,            0.006064,            0.006064,            0.006064
                 140,            0.013875,            0.012222,          0.00075794,             0.80443,             0.64954,             0.69889,             0.46267,            0.028022,             0.01746,           0.0081692,           0.0060172,           0.0060172,           0.0060172
                 141,            0.012811,             0.01136,          0.00076759,             0.82785,              0.6762,             0.68924,             0.45811,            0.028159,            0.017542,           0.0087272,           0.0059704,           0.0059704,           0.0059704
                 142,            0.012742,            0.011196,          0.00071955,             0.78864,             0.64472,              0.6728,             0.45819,            0.028244,            0.017988,           0.0085981,           0.0059235,           0.0059235,           0.0059235
                 143,            0.013148,            0.011925,          0.00069164,             0.85368,             0.66331,             0.70368,             0.46799,            0.027443,            0.016348,           0.0082422,           0.0058766,           0.0058766,           0.0058766
                 144,            0.013321,            0.011726,          0.00068597,              0.7964,             0.64865,             0.69035,              0.4611,            0.027975,            0.016871,           0.0087922,           0.0058296,           0.0058296,           0.0058296
                 145,            0.012814,            0.011188,          0.00070362,             0.78497,             0.69995,             0.70241,             0.47158,            0.027803,            0.016887,           0.0081167,           0.0057826,           0.0057826,           0.0057826
                 146,            0.012482,            0.011021,          0.00070871,             0.80027,             0.68442,             0.69947,             0.46498,            0.027885,            0.016738,           0.0079731,           0.0057355,           0.0057355,           0.0057355
                 147,            0.012563,            0.011291,          0.00072379,             0.90933,             0.58395,             0.66065,             0.45626,            0.027797,            0.017428,           0.0077559,           0.0056884,           0.0056884,           0.0056884
                 148,            0.012693,            0.011455,          0.00064303,             0.78697,             0.67006,             0.69934,             0.47159,            0.027655,            0.017137,           0.0073583,           0.0056413,           0.0056413,           0.0056413
                 149,            0.013154,            0.011287,          0.00073045,             0.86695,             0.61548,             0.68204,              0.4562,            0.027729,            0.016572,           0.0082538,           0.0055942,           0.0055942,           0.0055942
                 150,            0.012758,            0.011423,           0.0007027,             0.79228,             0.69576,             0.71159,             0.47237,             0.02762,            0.016898,           0.0083269,           0.0055471,           0.0055471,           0.0055471
                 151,            0.012476,               0.011,          0.00069746,             0.82025,             0.65217,             0.69244,             0.46898,            0.027436,            0.016952,            0.008265,              0.0055,              0.0055,              0.0055
                 152,            0.012866,              0.0112,          0.00085865,               0.795,             0.62228,             0.66555,             0.45039,            0.027875,            0.017765,           0.0079681,           0.0054529,           0.0054529,           0.0054529
                 153,            0.012898,            0.011327,          0.00070365,             0.86331,             0.62814,             0.70161,             0.47341,              0.0275,            0.017437,           0.0078448,           0.0054058,           0.0054058,           0.0054058
                 154,            0.012097,            0.010674,          0.00067943,             0.87005,             0.63715,             0.67024,             0.46159,            0.027957,            0.018333,           0.0080145,           0.0053587,           0.0053587,           0.0053587
                 155,            0.012063,            0.010988,          0.00067456,             0.87162,             0.65501,             0.68745,             0.46715,            0.027797,               0.018,           0.0079483,           0.0053116,           0.0053116,           0.0053116
