               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.018461,            0.015703,           0.0012711,             0.87179,             0.58639,             0.65629,             0.42305,            0.029697,            0.015776,            0.009313,           0.0052645,           0.0052645,           0.0052645
                 157,            0.018819,            0.015875,           0.0010464,               0.852,             0.58625,             0.64978,             0.42256,            0.029817,            0.015857,           0.0097223,           0.0052174,           0.0052174,           0.0052174
                 158,            0.019601,            0.016744,           0.0012054,             0.90456,             0.56666,             0.68088,             0.43443,            0.029947,            0.016011,           0.0088448,           0.0051704,           0.0051704,           0.0051704
                 159,            0.018117,            0.015866,            0.001228,             0.82914,             0.58646,             0.64421,             0.41372,            0.030322,            0.016662,           0.0098068,           0.0051234,           0.0051234,           0.0051234
                 160,            0.018448,            0.015553,           0.0011441,             0.83532,             0.59484,             0.64291,               0.407,            0.030236,            0.015915,            0.010658,           0.0050765,           0.0050765,           0.0050765
                 161,            0.018355,            0.015779,           0.0011352,             0.84142,             0.62635,             0.68334,             0.42871,            0.030111,            0.015581,           0.0083998,           0.0050296,           0.0050296,           0.0050296
                 162,             0.01843,            0.016136,           0.0011185,             0.73797,              0.6015,             0.63762,              0.4035,            0.030538,            0.016121,           0.0096791,           0.0049828,           0.0049828,           0.0049828
                 163,            0.017504,            0.015234,           0.0009862,             0.84639,              0.5691,             0.64306,             0.42016,             0.02986,            0.016547,           0.0093139,            0.004936,            0.004936,            0.004936
                 164,            0.018493,            0.016307,           0.0011691,             0.92524,              0.5632,             0.65152,              0.4063,            0.029987,            0.015803,           0.0097063,           0.0048893,           0.0048893,           0.0048893
                 165,            0.018687,            0.016386,           0.0010042,             0.76227,             0.61769,             0.65651,             0.41667,            0.029853,            0.015852,           0.0098834,           0.0048426,           0.0048426,           0.0048426
                 166,            0.018983,            0.016786,           0.0011013,             0.75409,             0.64956,             0.67487,             0.43118,             0.02957,            0.015455,           0.0087393,            0.004796,            0.004796,            0.004796
                 167,            0.018733,             0.01615,           0.0010674,             0.89503,             0.60726,             0.67369,             0.42283,            0.030156,            0.015686,           0.0081362,           0.0047495,           0.0047495,           0.0047495
                 168,            0.018103,            0.015332,           0.0011312,             0.88627,             0.60329,             0.67156,             0.42836,            0.029817,            0.016104,           0.0085264,           0.0047031,           0.0047031,           0.0047031
                 169,             0.01785,            0.015652,           0.0011518,             0.74752,             0.65966,             0.67596,             0.43106,            0.029907,            0.015642,           0.0090492,           0.0046568,           0.0046568,           0.0046568
                 170,            0.018732,            0.015853,           0.0010177,             0.71747,              0.6516,             0.67099,             0.41799,            0.029943,            0.015357,           0.0094033,           0.0046105,           0.0046105,           0.0046105
                 171,            0.017231,             0.01508,          0.00099649,             0.82609,             0.60547,             0.66059,             0.42057,            0.029916,            0.015856,            0.009943,           0.0045644,           0.0045644,           0.0045644
                 172,             0.01819,            0.015964,          0.00098346,             0.76142,             0.64022,             0.65256,             0.42241,             0.02977,            0.016058,            0.010452,           0.0045184,           0.0045184,           0.0045184
                 173,            0.017833,            0.015778,          0.00092613,             0.81127,             0.61384,             0.66374,             0.42266,            0.029513,            0.015804,           0.0090524,           0.0044724,           0.0044724,           0.0044724
                 174,             0.01669,            0.014915,           0.0010909,             0.85726,             0.63625,             0.67245,             0.43486,            0.029703,            0.016379,           0.0095188,           0.0044266,           0.0044266,           0.0044266
                 175,            0.017955,            0.015262,          0.00098226,             0.83705,             0.66739,             0.68256,             0.43146,            0.030051,            0.016391,           0.0092304,           0.0043809,           0.0043809,           0.0043809
                 176,            0.017956,            0.014861,           0.0009966,              0.8499,             0.61473,             0.66708,             0.42558,            0.029888,            0.015689,           0.0086487,           0.0043353,           0.0043353,           0.0043353
                 177,            0.016713,            0.015368,          0.00089871,             0.80344,             0.61669,              0.6706,             0.43464,            0.029081,            0.015391,           0.0089364,           0.0042899,           0.0042899,           0.0042899
                 178,            0.018358,            0.015963,           0.0010736,             0.83788,             0.62526,              0.6693,             0.42251,            0.029528,            0.015165,           0.0081593,           0.0042445,           0.0042445,           0.0042445
                 179,            0.017075,            0.014809,          0.00097567,             0.86888,             0.58017,              0.6402,             0.40779,            0.029469,            0.015865,           0.0099623,           0.0041994,           0.0041994,           0.0041994
                 180,             0.01697,            0.014885,          0.00097874,              0.8652,             0.59924,             0.65721,             0.41585,            0.029922,            0.016034,           0.0095658,           0.0041543,           0.0041543,           0.0041543
                 181,            0.017901,            0.015343,           0.0010499,             0.84927,             0.57388,             0.64116,             0.41599,            0.029305,            0.015935,            0.010489,           0.0041094,           0.0041094,           0.0041094
                 182,            0.016535,            0.015261,          0.00091908,             0.81803,             0.60443,             0.64455,             0.41569,            0.029307,            0.016096,            0.010288,           0.0040647,           0.0040647,           0.0040647
                 183,            0.016963,             0.01498,          0.00089525,             0.78369,             0.62019,             0.66543,             0.43554,            0.029653,            0.016375,           0.0090744,           0.0040201,           0.0040201,           0.0040201
                 184,            0.017005,            0.014987,           0.0010024,             0.77423,              0.6624,             0.68915,             0.45322,            0.029375,            0.016344,           0.0084725,           0.0039757,           0.0039757,           0.0039757
                 185,            0.017421,            0.015473,          0.00088572,             0.75116,             0.63217,             0.66394,               0.429,            0.029995,            0.016707,            0.009581,           0.0039314,           0.0039314,           0.0039314
                 186,            0.016891,            0.015022,          0.00088491,             0.87386,             0.62918,             0.68623,             0.44006,            0.030109,            0.016468,           0.0078548,           0.0038873,           0.0038873,           0.0038873
                 187,            0.016467,            0.014686,          0.00083242,             0.83967,              0.6383,             0.67626,             0.42941,            0.030024,            0.016556,           0.0083972,           0.0038434,           0.0038434,           0.0038434
                 188,            0.016793,             0.01451,          0.00094592,             0.86046,             0.62293,             0.67859,             0.44054,            0.029752,            0.016743,           0.0088469,           0.0037997,           0.0037997,           0.0037997
                 189,            0.016327,            0.013875,          0.00094899,             0.81319,             0.60601,             0.64754,             0.41832,            0.030012,            0.016721,           0.0091812,           0.0037562,           0.0037562,           0.0037562
                 190,            0.016796,            0.014879,           0.0009413,             0.80739,             0.62835,             0.64845,              0.4204,            0.030164,            0.016549,           0.0094535,           0.0037128,           0.0037128,           0.0037128
                 191,            0.016482,            0.014715,          0.00086533,             0.76172,             0.61401,             0.64125,             0.41135,            0.029835,            0.016189,           0.0098334,           0.0036697,           0.0036697,           0.0036697
                 192,            0.016554,            0.015026,          0.00085927,             0.76068,             0.60237,             0.63054,             0.40647,            0.030072,            0.016654,            0.010209,           0.0036267,           0.0036267,           0.0036267
                 193,            0.015987,            0.014753,          0.00093236,             0.74261,             0.59009,             0.62192,             0.40259,            0.029881,            0.016603,            0.010137,            0.003584,            0.003584,            0.003584
                 194,            0.016645,            0.015073,          0.00087894,             0.75045,             0.60896,             0.63696,             0.41445,            0.029869,            0.016267,            0.010251,           0.0035415,           0.0035415,           0.0035415
                 195,            0.016372,            0.014971,          0.00087004,             0.94617,             0.57767,             0.66785,             0.43349,            0.030213,            0.016392,           0.0096741,           0.0034991,           0.0034991,           0.0034991
                 196,            0.016694,            0.014699,           0.0008358,             0.84793,             0.59165,             0.65464,             0.41587,            0.030179,            0.016547,            0.010301,            0.003457,            0.003457,            0.003457
                 197,            0.015988,            0.014866,          0.00081048,             0.81507,             0.62843,             0.65047,             0.41904,            0.029749,            0.016312,           0.0097794,           0.0034152,           0.0034152,           0.0034152
                 198,             0.01586,            0.014288,          0.00078457,             0.90312,             0.61118,             0.65927,             0.43173,            0.029761,            0.016755,           0.0085016,           0.0033735,           0.0033735,           0.0033735
                 199,              0.0164,            0.014798,          0.00075039,             0.84014,             0.62746,             0.65634,             0.42868,            0.029639,            0.016485,           0.0093432,           0.0033321,           0.0033321,           0.0033321
                 200,            0.016111,            0.015131,          0.00087609,             0.76939,             0.62771,              0.6462,             0.42254,            0.029465,            0.016648,            0.010456,           0.0032909,           0.0032909,           0.0032909
                 201,            0.015801,            0.014262,          0.00079303,              0.6933,             0.64165,             0.64251,             0.41776,            0.029736,            0.016599,           0.0098279,             0.00325,             0.00325,             0.00325
                 202,            0.016297,            0.014589,          0.00079398,               0.929,             0.56093,             0.64742,              0.4171,            0.029558,            0.016775,           0.0097676,           0.0032093,           0.0032093,           0.0032093
                 203,            0.015898,            0.014701,          0.00087541,             0.86639,             0.58364,             0.63917,             0.40106,            0.030116,            0.016634,            0.010073,           0.0031689,           0.0031689,           0.0031689
                 204,            0.015917,            0.013972,          0.00079408,             0.84361,             0.58874,             0.62889,             0.39341,             0.03014,            0.016734,            0.010663,           0.0031287,           0.0031287,           0.0031287
                 205,            0.015393,            0.013598,           0.0007677,              0.8043,             0.62125,              0.6459,             0.40012,            0.030187,            0.016611,            0.010317,           0.0030888,           0.0030888,           0.0030888
                 206,            0.015703,            0.014237,          0.00092611,             0.80697,              0.6183,             0.64953,             0.41156,            0.030281,             0.01671,            0.010098,           0.0030491,           0.0030491,           0.0030491
                 207,            0.015212,               0.014,          0.00084227,             0.76439,              0.6304,             0.64817,             0.41768,            0.030027,            0.016899,            0.010154,           0.0030097,           0.0030097,           0.0030097
                 208,             0.01564,            0.014764,          0.00076095,             0.77782,             0.60033,             0.62879,             0.40339,            0.030139,            0.016742,            0.011071,           0.0029706,           0.0029706,           0.0029706
                 209,            0.015531,            0.014446,          0.00075103,             0.77235,             0.63389,              0.6602,             0.42089,            0.029895,            0.016637,            0.010034,           0.0029318,           0.0029318,           0.0029318
                 210,            0.015615,            0.014608,          0.00078574,             0.80272,             0.60211,             0.64796,              0.4081,            0.029858,            0.017088,             0.01017,           0.0028932,           0.0028932,           0.0028932
                 211,            0.015352,            0.014383,          0.00078681,             0.73217,             0.68889,              0.6882,             0.44153,            0.029936,            0.017148,           0.0092209,            0.002855,            0.002855,            0.002855
                 212,            0.015137,            0.013697,          0.00075001,             0.79034,             0.66019,             0.68255,             0.44581,             0.03003,            0.016751,           0.0089982,            0.002817,            0.002817,            0.002817
                 213,            0.015649,            0.013384,          0.00076134,             0.80727,             0.64862,             0.67075,             0.42628,             0.03045,            0.017057,            0.010227,           0.0027793,           0.0027793,           0.0027793
                 214,            0.014961,            0.013574,          0.00068607,             0.79756,             0.65709,             0.68303,             0.44134,            0.030063,            0.016888,           0.0090686,           0.0027419,           0.0027419,           0.0027419
                 215,            0.015098,            0.013985,          0.00073283,             0.79722,             0.65559,             0.67786,             0.43652,            0.029931,             0.01692,           0.0098478,           0.0027048,           0.0027048,           0.0027048
                 216,            0.015817,            0.014441,          0.00076155,             0.85391,             0.63441,             0.67108,             0.43539,            0.029774,            0.016655,            0.010414,           0.0026681,           0.0026681,           0.0026681
                 217,            0.015109,            0.013886,          0.00066459,             0.85182,             0.60842,             0.67478,              0.4383,            0.029666,            0.016137,            0.010293,           0.0026316,           0.0026316,           0.0026316
                 218,            0.014937,            0.013371,          0.00081538,             0.74998,              0.6599,             0.66708,             0.42806,            0.029735,            0.016484,            0.010286,           0.0025954,           0.0025954,           0.0025954
                 219,            0.014795,            0.013303,          0.00081031,             0.85258,              0.5978,             0.66397,             0.42738,            0.030113,            0.016331,            0.010087,           0.0025596,           0.0025596,           0.0025596
                 220,            0.015277,            0.014133,          0.00079789,             0.71643,              0.6819,             0.67308,             0.43555,            0.029546,            0.015917,           0.0090511,           0.0025241,           0.0025241,           0.0025241
                 221,            0.015139,            0.014033,          0.00076841,             0.72382,              0.6455,              0.6612,             0.42409,            0.029824,            0.016671,             0.01046,           0.0024889,           0.0024889,           0.0024889
                 222,            0.014967,            0.013439,          0.00069467,             0.72864,             0.61388,             0.63358,             0.40501,            0.029745,            0.016941,            0.011118,           0.0024541,           0.0024541,           0.0024541
                 223,            0.014562,            0.013126,           0.0006775,             0.74124,             0.59872,             0.62833,             0.40174,            0.029779,            0.017212,            0.011885,           0.0024195,           0.0024195,           0.0024195
                 224,             0.01459,            0.013441,             0.00081,              0.8021,             0.59758,             0.65524,             0.42629,            0.029578,            0.016762,            0.011097,           0.0023854,           0.0023854,           0.0023854
